date	AFG	ALB	DZA	ASM	AGO	AIA	ATG	ARG	ARM	ABW	AUS	AUT	AZE	BHS	BHR	BGD	BRB	BLR	BEL	BLZ	BEN	BMU	BTN	BOL	BWA	BRA	BGR	BFA	BDI	CPV	KHM	CMR	CAN	CAF	TCD	CHL	HKG	MAC	CHN	COL	COM	COD	COG	COK	CRI	CIV	HRV	CYP	CZE	CSK	DNK	DJI	DMA	DOM	ECU	EGY	SLV	GNQ	EST	ETH	EMU	FLK	FRO	FJI	FIN	FRA	PYF	NCL	GAB	GMB	GEO	DEU	GHA	GIB	GRC	GRL	GRD	GLP	GUM	GTM	GUF	GIN	GNB	GUY	HTI	HND	HUN	ISL	IND	IDN	IRN	IRQ	IRL	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	KIR	KOR	KWT	KGZ	LAO	LVA	LBN	LSO	LBR	LBY	LTU	LUX	MKD	MDG	MWI	MYS	MDV	MLI	MLT	MTQ	MUS	MEX	MDA	MNG	MNE	MSR	MAR	MOZ	MMR	NAM	NRU	NPL	NLD	ANT	NZL	NIC	NER	NGA	NOR	OMN	PAK	PAN		PNG	PRY	PER	PHL	POL	PRT	QAT	REU	ROU	RUS	RWA		SHN	SPM	WSM	STP	SAU	SEN	SRB	SYC	SLE	SGP	SVK	SVN	SLB	ZAF	ESP	LKA	KNA	LCA	VCT	SDN	SUR	SWZ	SWE	CHE	SYR	TWN	TJK	TZA	THA	TLS	TGO	TON	TTO	TUN	TUR	UGA	UKR	ARE	GBR	USA	URY	VUT	VEN	VNM	YMN	YMD	YEM	YUG	ZMB	ZWE
1/1/2005	384000000.00	658218981.27	46370000000.00	373800000.00	23837950464.57	7259259.26	120611111.11	40351400000.00	950400000.00	101787906.92	105819490760.79	117710970749.28	4347151200.00	562000000.00	10242004000.00	7232677271.33	359450000.00	15979300000.00	335707370980.64	208000000.00	573630338.28	49000000.00	258190622.56	2791140000.00	4425345613.00	118529184899.00	11739361215.45	468000000.00	94844497.43	17513554.31	3200000000.00	2861244516.65	360650424746.83	129003274.18	3080945195.00	41266917619.02	289337000000.00	2475909019.09	761953000000.00	21145720000.00	12025000.00	2190000000.00	4745000000.00	5234026.00	7026361000.00	7697339000.00	8772550000.00	1528058001.29	77984626475.56		81904515089.02	39500000.00	41429280.74	1395235600.00	10100030890.00	10652200000.00	3386509211.62	7064000000.00	7674851674.80	926424540.29	1535394171265.45		599000000.00	704314849.45	65232317183.79	443578026828.35	217055000.00	1089892150.14	5065009000.00	8000000.00	865455633.34	977881466564.23	2802030247.53		18489088455.77		27644888.89		51871000.00	3476900000.00		890000000.00	89484000.00	553008912.13	470150000.00	1892361070.14	62178934522.32	2942398614.45	99619579038.22	86995290000.00	56252000000.00		107921611361.07	42770400000.00	372927571257.96	1499518412.95	594859802873.55	4301763046.54	28301000000.00	3293842133.80	4309377.00	284422326000.00	44868462328.77	674000000.00	553080000.00	5108478410.22	2337000000.00	650573460.50	131300000.00	31358000000.00	11781779903.84	12670683610.68	2041265162.09	850528688.08	507827362.20	140869725867.06	103817865.84	1100920000.00	2375549797.04		2138353971.26	213890800000.00	1090900000.00	1064900000.00	459018350.43	1442000.00	11189697235.25	1745256000.00	3776452678.70	2778096195.84		822583108.56	349811943138.29	608022000.00	21926487365.63	857878249.70	489000000.00	55144470000.00	103751480829.60	18691807542.26	16051005211.85	1018266700.00		3275636673.90	3152567647.00	17367680000.00	41255213981.17	89346900000.00	32196049632.43	25762054945.05		27729600000.00	243799000000.00	124782712.49				11915272.77	6800000.00	180711219837.65	1575285096.88	4140346227.12	339724000.00	158629712.62	229648912980.46	31996790583.67	17896020000.00	103391317.17	51625677041.85	190982307896.55	6346785247.66	34306000.00	88555798.52	39880216.67	4824300000.00	789256508.78	1774013017.31	130884897285.60	126083227658.37	8708000000.00	197779349361.44	909000000.00	1675413474.79	110162609076.72		658772762.30	10066080.18	9941386041.78	10493621037.30	73476408143.00	1016210203.57	34228400000.00	117287134104.83	382849712176.03	901081800000.00	3404501000.00	37734469.95	51859000000.00	31726000000.00			5607666000.00		2153669167.94	1850000000.00
1/1/2006	408000000.00	797724247.72	54760000000.00	438500000.00	31307445346.92	13291481.48	163503703.70	46568200000.00	1004000000.00	108964804.93	123285108467.64	130369998480.79	13014629000.00	674400000.00	12200000000.00	9102535934.45	385000000.00	19733700000.00	366742765435.04	266240000.00	736000000.00	27000000.00	414326628.28	3874520000.00	4529027000.00	137807469531.00	15101481854.68	588000000.00	58374113.14	20608609.04	3800000000.00	3573318059.95	388297951779.78	157586000.00	3351947828.00	58680106574.61	316816000000.00	2557283469.77	969380000000.00	24387700000.00	9927000.00	2320000000.00	6077569000.00	3498000.00	8215517551.10	8477000000.00	10376347000.00	1394682035.48	95140112461.45		90657639047.96	55171000.00	42477178.15	1931186000.00	12728160050.00	13694400000.00	3513258158.38	8207000000.00	8754382242.16	1044097149.94	1738615618893.33		651000000.00	694205939.47	77284235603.34	490680660367.94	235271000.00	1349200352.45	5450000000.00	11464054.46	936374627.00	1122065928061.02	3726716883.56		21733726323.91		25370592.59		52963000.00	3664870000.00		900000000.00	74000000.00	587953569.83	475791800.00	2053880323.15	74216446931.23	3239210726.72	121805606121.27	103527790000.00	77012000000.00		109007882203.71	46789400000.00	417202118325.56	1874075171.35	646736628785.58	5174703667.14	38762000000.00	3436904769.07	6306000.00	325467808000.00	56374847742.20	891100000.00	882030000.00	5892521467.13	2814000000.00	694899124.08	157800000.00	40260435302.00	14153248384.65	13992520311.68	2400715000.00	986039882.58	542591000.00	160570900913.39	135075668.66	1550000000.00	2707247481.15		2328840080.89	250441400000.00	1050400000.00	1542800000.00	556535424.07	1311000.00	12743793967.31	2381132000.00	4539115201.31	3643105052.50		827896342.97	399568624124.08	694687000.00	22867416329.31	1027400000.00	507946000.00	57443880000.00	122121943021.71	21585175552.67	16930135427.12	1093219000.00		4166629923.97	3472364993.00	23830140000.00	47429819566.25	109584100000.00	42890024948.92	34051758241.76		32336000000.00	303926000000.00	147347689.20				10664278.90	7700000.00	211305740987.98	1555355232.77	7177559719.24	379935000.00	228248411.98	271807148657.49	41938261041.71	21292502100.00	121454345.29	58175056946.66	213340639939.56	6885534208.17	39706000.00	98091985.19	38107247.41	5656600000.00	1123320407.66	1802689379.32	147903816793.78	141668775681.37	10919371000.00	223660107092.88	1399000000.00	1735759009.33	130563004468.37		630343000.00	9569477.31	12100200000.00	11694441139.36	85534675518.00	1188066590.93	38368000000.00	142504560925.80	446284405300.56	1025967500000.00	3953184000.00	48844320.34	59208000000.00	39605500000.00			6654084000.00		3722086340.69	2000000000.00
1/1/2007	497000000.00	1077580539.64	59520000000.00	450000000.00	43744132758.40	9185308.89	173966666.67	55778800000.00	1219090000.00	97892752.50	141090894416.91	157317164589.03	21268589000.00	484820000.00	13634000000.00	10233122398.96	418650000.00	24275300000.00	431849879825.58	253940000.00	1046859000.00	27034000.00	673762713.07	4458270000.00	5174440000.00	160649072830.00	18575094522.73	623000000.00	62417984.33	19219000.00	4400000000.00	4209075735.46	420293164049.19	180000000.00	3666223629.00	67665760895.90	344509000000.00	2542672058.25	1217794989000.00	29785860000.00	13813000.00	2600000000.00	5635000000.00	5202000.00	9375683152.45	8668863000.00	12364290000.00	1481807325.79	122760272915.06		101598684128.80	58069000.00	37799963.70	2635017400.00	13852363620.00	16200400000.00	3976817182.91	10210000000.00	10956424746.91	1279819762.55	2062656074297.06		746230000.00	754646284.75	90091742643.17	550458093715.31	196520000.00	2104137000.00	6309000000.00	12518855.56	1232110470.01	1323818044742.31	4321149756.32		26660337864.94		33410851.85		91354000.00	4489480000.00		1203000000.00	107036000.00	678571003.95	521750000.00	2120124209.06	93984849247.73	4349562739.44	149950776140.50	118014200000.00	83000000000.00		122268118315.43	54065200000.00	500238874153.43	2069594346.96	714211282485.36	5725342808.48	48351000000.00	4079869375.51	10143500.00	371492369000.00	62700971308.49	1321100000.00	841583566.45	7892462900.32	3574000000.00	769999677.25	200200000.00	46970000000.00	17162405957.32	16358909116.57	3356100000.00	1343959762.77	709206399.00	175965693356.29	107750085.71	1556252000.00	2982505118.58		2237898295.05	272054800000.00	1340000000.00	1889000000.00	623503927.43	2701000.00	15340104668.20	2412120000.00	6252691997.55	4466361106.45		894121439.61	472660024420.68	676425000.00	28121934058.56	1193757180.51	663286000.00	65133060000.00	136370610808.43	24135760728.22	17837486285.74	1163606000.00		4683304491.95	4723587272.00	27881640000.00	50518231666.12	136360200000.00	50246138397.59	44456401098.90		40041660000.00	354403000000.00	176787902.92				15467418.80	6800000.00	233328885923.95	1652050738.92	9385968641.01	360147000.00	272974406.35	299271642566.02	57779752079.00	26857246200.00	164534995.53	69784068558.00	248916533659.87	7740428218.82	34379247.00	106583618.52	47713742.59	8866280000.00	1287434827.73	1881438390.18	168979224858.05	164797198367.74	11545710000.00	246377124606.93	1468000000.00	2022385229.20	153857562057.17		700000000.00	8739689.41	13215200000.00	15162915532.63	107271749904.00	1999517169.11	49296100000.00	154000000000.00	440531465882.67	1148198600000.00	4485230000.00	50255911.03	69165000000.00	48313000000.00			6298943000.00		4615924416.03	2400000000.00
1/1/2008	540066000.00	1354825270.34	79120000000.00	570000000.00	63121392820.66	11474551.85	92355555.56	70587700000.00	1057153523.67	99873698.78	187275902914.57	173397038215.63	30586343000.00	560010000.00	17316000000.00	11777318630.54	445470000.00	32570800000.00	471931965990.12	290054875.54	1282254553.00	24000000.00	519262264.15	7058008102.06	4950877000.00	197942442909.00	22485487762.47	693159000.00	54025115.99	31982000.00	4708010000.00	5267008635.35	456419355840.53	150000000.00	4330000000.00	66455481712.96	362675000000.00	1997414008.02	1428657000000.00	38265170000.00	9000000.00	4400000000.00	8300000000.00	4108000.00	9574700382.04	10390000000.00	14111660000.00	1743686971.85	146405709433.48		115929502652.57	68751000.00	39993842.59	2393977200.00	18818326850.00	26246300000.00	4579182112.89	15900000000.00	12467967050.41	1556916896.20	2309427931088.21		852091000.00	923097687.97	96890300873.46	608942999437.10	195493000.00	1299656000.00	9506000000.00	13674723.06	1495345238.11	1451391206407.31	5269726000.00		31431127520.95	487480000.00	30250444.44		104857869.00	5411840000.00		1342010000.00	128180793.00	794535859.82	476270000.00	2882694464.44	107465281223.07	5216087317.87	194531095335.61	139606100000.00	113668000000.00	61273300000.00	127018947595.78	60825100000.00	544962533152.89	2541852722.18	782048610152.10	7788111209.94	71971000000.00	4972171490.49	7517744.00	422007330000.00	87535165805.91	1855600000.00	1085000000.00	9278215738.68	4454000000.00	894269309.23	242400000.00	62080486449.00	23769961875.09	17734045166.06	3920477000.00	1677365755.39	860000000.00	199414351008.11	125871719.80	2097118165.00	3597287711.95		2383940827.26	291827000000.00	1591100000.00	2539300000.00	617018866.12	4060000.00	20344847770.28	2653260000.00	6882191036.86	5373177261.78		849556479.38	545896963275.10	1088436000.00	30905235368.53	1472657000.00	910000000.00	80615310000.00	171764208112.90	37719115734.72	20323120071.67	1246886000.00		5714225071.38	6407099506.00	31529390000.00	49461660719.09	169536500000.00	57558150420.47	67307197802.20		49538900000.00	471765000000.00	267590797.74				11215988.63	10632000.00	313426666666.67	1994737694.76	9327026830.71	430315822.00	215258757.22	338175951513.39	71064996900.20	29599502400.00	210494436.19	84636778033.63	277695994843.47	8136701122.49	51168000.00	145074920.00	52205637.41	11670504000.00	1667577413.48	1722917748.81	183906834792.84	191403046844.23	15410000000.00	255061950958.00	1409000000.00	2673932742.44	175897468044.93		900000000.00	9401632.56	18647200000.00	19319259353.48	132027195626.00	2711727428.53	66967300000.00	239212526000.00	468299027150.86	1287442100000.00	6420785000.00	56707529.56	95021000000.00	62685129696.00			7583784000.00		5066578790.96	2200000000.00
1/1/2009	403441000.00	1090595419.15	45240000000.00	470000000.00	40827945338.15	23067059.63	205703703.70	56065300000.00	697744915.84	135747082.29	153965819744.26	130790945963.75	21096820000.00	584880000.00	11873650000.00	12442908229.18	368679000.00	21304200000.00	371396629645.12	223995720.77	422975663.22	29000000.00	495274618.88	4917542801.01	3455712000.00	152994742805.00	16377692722.39	867348574.20	62026751.34	35226000.00	4196210000.00	3530639115.38	314001940713.99	80569761.72	2650000000.00	51962588459.72	318510000000.00	961001729.55	1201785875000.00	32783900000.00	16000000.00	3500000000.00	6100000000.00	2772000.00	8710699532.56	10323727948.90	10473790000.00	1348133572.13	113175601270.15		91816903721.41	77368460.00	34005024.81	1689782700.00	13863057850.00	23061900000.00	3797323509.50	9100000000.00	9057639160.85	1505595409.34	1795256641065.92		761744000.00	630271573.67	62871764062.35	476097846377.65	148271000.00	993253000.00	5450034107.11	14945214.16	1133622399.94	1120665535317.66	5839710000.00		24656538268.84	360050193.00	29188185.19		51277600.00	3834600000.00		1049720000.00	120000000.00	762613644.34	576280000.00	2304247848.57	84585491624.70	4056566883.80	164920933977.20	119645740000.00	78830000000.00	41928641000.00	119243986674.63	47934000000.00	406684588662.73	1319212544.59	580719232804.33	6531226760.56	43195799256.54	4463425308.08	6276000.00	363533570000.00	54010030231.54	1673000000.00	1052675939.22	7173710640.91	4187000000.00	726100101.72	148830000.00	37161600000.00	16496327143.69	12904641405.66	2691557000.00	1097077201.87	1080000000.00	157244050382.45	76367154.69	1782426250.65	2899846875.88		1938533432.77	229683100000.00	1283000000.00	1902600000.00	387529290.38	3148000.00	14054336931.30	2147183000.00	6661538277.03	5121722385.66		872689261.71	431695345290.62	810056000.00	24847784052.52	1392932700.13	592839388.30	56741900000.00	116777894459.37	28053315994.80	17523149681.35	947723000.00		4404005016.16	5079610911.00	26884790000.00	38420615854.83	136641300000.00	44349452998.86	48007142857.14		40620900000.00	303388000000.00	192626538.11				11647753.20	8117000.00	192296000000.00	1834126808.29	12117546327.76	402091998.13	232913496.67	269832356361.97	55180338138.88	22646258500.00	163414119.63	62614175167.02	220848201278.61	7084521590.10	37674000.00	162697418.52	49889594.81	8257105000.00	1392823315.12	1470704625.27	131042273720.96	166483283349.96	10855119818.00	203691375000.00	1010000000.00	2366973125.05	151910345552.97		810302268.86	7845067.94	9221300000.00	14449444710.44	102142612603.00	2995091956.04	39695700000.00	185000000000.00	356528597895.34	1056043000000.00	5417037000.00	56692591.28	57603000000.00	57096274461.00			6258955000.00		4309621996.92	2268898000.00
1/1/2010	388484000.00	1544613655.44	57762000000.00	300000000.00	50594853215.38	12429970.37	34825925.93	64722100000.00	1011430000.00	124520789.94	212337120244.42	144888939047.47	26476026000.00	621400000.00	15400000000.00	14194559264.20	428978816.00	25283500000.00	407055120142.42	279775508.02	436831769.26	15000000.00	641309550.11	6179307016.67	4693238000.00	201915285335.00	20570649144.21	1318312357.39	100463046.98	44533031.00	5143216000.00	3885125659.30	387481111327.65	90836715.67	3400000000.00	68995668668.29	390143000000.00	869794109.54	1578269185000.00	39709900000.00	18000000.00	5300000000.00	8200000000.00	5164000.00	9342875891.50	10279286262.26	11806197000.00	1505587179.95	133019637241.95		95758416539.00	100000000.00	36823801.48	2711207500.00	17415191120.00	26437800000.00	4471903664.54	10000000000.00	11607526354.22	2238779897.96	2046859771904.13		838963000.00	839174889.58	69492331724.06	516957865886.01	153191000.00	1492564082.00	8685979284.82	14962085.42	1677472057.06	1261578824613.17	7960090000.00		27990554096.97	380074000.00	24158360.00		45603658.00	5906700000.00		1471170000.00	120000000.00	879765547.47	579060000.00	2711961654.72	94759451765.72	4604354763.91	226392344219.47	158074490000.00	101316000000.00	52482600000.00	118947851577.01	58392000000.00	446852269843.14	1330856043.15	769772777189.62	7023101408.45	57243900000.00	5149399363.69	3894000.00	466383760000.00	66617870072.53	1755900000.00	1746368717.21	8850488833.83	5021000000.00	801201937.02	222000000.00	46050000000.00	20726375493.44	14293100643.16	3351429480.91	1074466177.87	1130018611.76	198612140591.69	73914218.72	1994553485.66	3720756640.51		2261494860.83	298138030000.00	1541500000.00	2899200000.00	436644940.55	1099000.00	17764821092.78	2333250000.00	8661084567.66	5290178267.74		830221696.61	492742440215.66	810782000.00	32276617513.30	1845198357.38	641664103.33	84000000000.00	130669324895.19	36601300390.12	21409510634.21	832020000.00		5741655191.95	6516557123.00	35564836816.02	51540736702.93	159757600000.00	48737885960.90	74799842557.21		49356600000.00	400420000000.00	255000000.00				13480429.50	10900000.00	251146666666.67	2059095752.15	9497325597.46	400170290.13	341191366.69	351867092216.24	63932749795.60	24716466500.00	221486728.24	81819653450.53	246274049122.07	8307037078.13	32013000.00	228281085.93	43995901.48	11404280000.00	1851056687.37	1552328752.98	158089860322.25	185789809599.92	14000000000.00	274640765000.00	1195000000.00	3515157176.27	193366088796.35	41657000.00	640061998.22	8258751.53	11238900000.00	16426556567.96	113883219184.00	3106693332.10	51405200000.00	220000000000.00	410137169815.20	1278494500000.00	6707126000.00	48764329.44	65745000000.00	71658252324.00			8500000000.00		7191800517.11	3199231000.00
1/1/2011	375851000.00	1951043487.12	73727000000.00	280000000.00	67310283732.33	16409965.56	29022222.22	84269300000.00	1315560000.00	151319664.80	271732807649.59	169518674747.55	34494880000.00	726940000.00	19650233000.00	19806917569.57	464731690.00	41418700000.00	475980757474.47	340450000.00	1410000000.00	13000000.00	674642921.93	8106495560.12	5881918000.00	256039574768.00	28221549556.55	2352258587.51	121895977.57	68613233.00	6950000000.00	4521637899.35	452137156557.54	115749576.63	4600000000.00	80027449796.57	428732000000.00	869445796.86	1899182012000.00	56507250000.00	25171000.00	6600000000.00	11500000000.00	3135000.00	10237694409.00	10925368300.22	13374826000.00	1951714390.01	162896884478.73		111900008147.86	92701482.00	30706744.96	3677678600.00	22345209800.00	30527600000.00	4978839021.34	13500000000.00	16724215826.27	2969544919.64	2430289732787.24		1006642000.00	1068680089.61	79126475669.39	585319415472.15	168036000.00	1661455339.00	9765533368.74	11442762.65	2186714751.27	1476948559353.15	12785420000.00		33836281171.01	474641834.00	27584513.33		55000000.00	7200600000.00		1432720000.00	230000000.00	1116316701.88	766890000.00	3892473601.10	110896806628.00	5343662319.37	302965425071.11	200587083000.00	130500000000.00	83300000000.00	126997629418.45	67647800000.00	523282762514.05	1603002403.19	822564154981.72	7963521126.76	83315900000.00	5755521090.86	8598000.00	555215590470.00	102076900166.75	1978900000.00	2189550000.00	11995244094.36	4266873631.84	1172165870.00	367000000.00	18000000000.00	28077254646.17	16797821103.74	4455374545.39	1251500968.23	1398423425.12	228086016535.14	127381427.39	2391356998.41	5308942037.80		2564999784.18	349569224000.00	2216800000.00	4780400000.00	631784972.16	2433055.00	21644238168.30	3604203000.00	9238044007.13	5361752899.73		869204269.12	569513407535.89		37484844653.82	2294219300.00	903040056.84	114500000000.00	160305332907.55	47091807542.26	25382616194.81			6908349797.35	7776442192.96	46117522364.50	48316400794.03	188671500000.00	59608497576.47	114448241758.24		62659100000.00	515408000000.00	464240000.00				16995210.56	10900000.00	364698666666.67	2431659227.22	11021374913.72	483092585.42	349725839.76	409503207117.17	78936241467.77	29242200200.00	410556345.40	96928090974.91	298457323140.75	10560175508.10	44886000.00	255780573.33	38997970.74	9688841000.00	2344680234.28	1910000000.00	187243344567.48	223224933720.77	10000000000.00	308257300000.00	1257300000.00	4391600744.56	220220907030.16	53251000.00	1100000000.00	15727403.55	14943860000.00	17847037343.55	134906868830.00	2409112265.09	68394200000.00	285000000000.00	478205707020.21	1480290400000.00	7997473000.00	67258812.68	92811000000.00	94518000000.00			10800000000.00		8829045789.74	3512125000.00
1/1/2012	350000000.00	1967988042.37	72619547100.00	300000000.00	71093269879.54	8307522.84	29003703.70	75218493000.00	1428140483.00	172692400.01	256674891824.97	158820656242.10	32634038000.00	828690000.00	20500000000.00	24301900000.00	569925738.50	46059900000.00	446636999142.89	340440000.00	1400000000.00	11000000.00	535209781.94	10311539808.07	5971245000.00	242579775763.00	26669687263.63	2182205391.75	131964273.56	53096225.00	8200000000.00	4585034001.37	454834045253.17	112412081.91	3900000000.00	79711560762.93	442799000000.00	1021305348.71	2048940000000.00	59573300000.00	25000000.00	6300000000.00	11000000000.00	5300000.00	11150967593.83	10858467261.10	12347100000.00	1827586655.50	157166565604.44		106124510678.43	95000000.00	33850386.50	4128550300.00	23764761900.00	29409200000.00	5340233760.73	15500000000.00	16087195494.80	3178598276.34	2414354871089.87		944656179.00	1224246293.56	73114187764.43	558596722011.50	138899119.00	1321483357.00	7702436836.16	18387534.82	2376154556.16	1408365260870.57	12000000000.00		35485645512.33	480000000.00	34602286.67		46147265.00	7139200000.00		1400000000.00	130000000.00	1415443761.74	815180000.00	4426591955.71	103046957784.49	5063656372.65	296797602819.86	188515573000.00	95500000000.00	94400000000.00	117778312084.88	63191100000.00	501533580711.06	1708671405.77	798619802175.20	7926026760.56	88575400000.00	6126121075.22	5800000.00	547879193525.00	118911700921.63	1683100000.00	2270670000.00	12682735430.81	4484616915.42	1100000000.00	459400000.00	59000000000.00	29624851497.13	13989516453.11	4001857202.00	1236362847.90	1182963473.99	227537715202.07	161582422.11	2162940122.00	5703000067.00		2649119895.07	370888500000.00	2161900000.00	4384632600.00	471285494.85	1500000.00	21444408050.60	3855538000.00	8876908830.31	5480758510.04		871642083.02	554739354580.07		37381548501.00	2643512247.66	1500000000.00	114000000000.00	161027212242.31	53173992197.66	24567320134.57			6327647035.58	7282793883.47	45599759042.51	52071555804.82	181818400000.00	58256324343.01	132984945054.95		57904400000.00	527433000000.00	508765084.39				34131778.27	11000000.00	388370666666.67	2381562275.34	11559166788.95	496625674.01	1121331206.53	408393073782.21	79846602730.88	27080039800.00	502477246.29	87373855484.41	286218415666.49	9760958201.88	45000000.00	155994771.85	44000000.00	4066499000.00	2524627487.12	1900000000.00	172725910148.83	213982725218.09	4000000000.00	301027706000.00	1359700000.00	5075005917.70	227883122074.08	76891900.00	1000000000.00	15394217.04	12983380000.00	17007530001.28	152461736556.00	2861028469.07	68830700000.00	300000000000.00	474641213438.20	1545708700000.00	8600590000.00	54702670.14	97340276852.00	115458274000.00			8500000000.00		9365416651.18	3800000000.00
1/1/2013	500000000.00	2331598158.72	65488000000.00		68246518070.61	3622222.22	32285185.19	83025900000.00	1478748571.00	167166686.59	252980503185.00	166543870264.67	31702945000.00	714920000.00	17500000000.00	27027400000.00	462753085.00	37232300000.00	467830690600.94	314580000.00	1150000000.00	11000000.00	543586197.98	11188534916.43	7606413345.00	242178661953.00	29492360941.58	2160000000.00	99208585.22	68879204.00	9100000000.00	4515183426.44	458392379491.35	140000000.00	4500000000.00	77876657357.41	458959000000.00	1138292998.98	2210249024000.00	58657100000.00	25000000.00	6300000000.00	9800000000.00	5500000.00	11541893267.20	13687236646.61	11927530953.00	2136685097.63	162302409129.25		111352592196.49	120000000.00	35493699.60	4474444000.00	24847846980.00	28493000000.00	5491134340.92	14000000000.00	16316595051.44	3000000000.00	2524294927616.44		1080361903.00	1108142287.03	74446216556.00	568349198260.93	151567240.00	1195847452.00	9524002940.00	8294209.16	2909515557.61	1451635322687.49	13700000000.00		36268644088.20	490000000.00	32817840.74		45263088.00	6975400000.00		1300000000.00	210000000.00	1380000000.00	885470000.00	3923480367.72	108425661107.61	4990316010.43	314716541538.55	182659120000.00	82000000000.00	89550000000.00	115337797305.73	66607200000.00	517616547850.29	1573625675.46	714613003355.20	7896276056.34	81911500000.00	5855621124.69	7500000.00	559632400000.00	115102085185.27	1790500000.00	2263940000.00	13317107893.52	4059425538.97	940000000.00	540000000.00	44000000000.00	32604237151.42	14085790127.45	4266797608.00	1950000000.00	1195734397.82	228331450316.01	166524679.76	2600000000.00	5183885434.98		2872020259.84	380107100000.00	2398900000.00	4272700000.00	498375503.70	2000000.00	22048954285.94	4023719000.00	11232800000.00	5739531782.89		827124883.50	567660200854.38		41073931755.39	2407800000.00	1600000000.00		153139094623.40	56428868660.60	25120811667.68			5951007373.36	9456342194.20	41483977570.84	53928164206.41	202647800000.00	62843050495.39	136855276786.36		65881400000.00	523293000000.00	605745135.02				23944577.70	12000000.00	375872000000.00	2439333063.10	11862099440.16	578162020.40	1910280427.46	410249703805.62	85204166060.36	28628786113.58	448126567.43	83541768266.91	310996001448.34	10405059914.79	45000000.00	170794544.44	45000000.00	7086219000.00	2358121212.12	1900000000.00	167620254617.09	217079200214.85	3000000000.00	305443510000.00	1161800000.00	5050000000.00	224863527118.59	51056044.00	1050000000.00	17103812.64	12769610000.00	17060557094.57	151802637086.00	2846909011.96	63320700000.00	365000000000.00	476936148098.87	1579046200000.00	8843643000.00	40000000.00	86700000000.00	132477655000.00			9500000000.00		10596214773.74	3551886684.00
1/1/2014		2430621797.26	61171619000.00		59169884894.96	4007270.85	25087215.93	71935800000.00	1519295796.00	115545810.06	241238365669.42	169181786764.47	30274400000.00				450000000.00	36080500000.00	474090099459.16	303318000.00			555000000.00	12265843670.23	7800000000.00	225100884831.00	30879971634.16		123692365.98	115000000.00	10800000000.00	5173503730.20	469931128211.30		4200000000.00	74546519005.89	473659000000.00	1241363961.72	2343186360078.00	54788000000.00		6600000000.00	8614000000.00		11216969628.01	12633499524.36	13686426453.00	1914702332.94	175016829222.83		110463126727.89		36004580.37	4676617100.00	25732271860.00	24735750022.00	5272801477.88	11600000000.00	16042459920.15		2573200864373.34		1110448248.43	1220000000.00	74337311100.65	567713299905.13	170105000.00	1564619000.00	8962000000.00		2860670641.33	1492538453413.54	12548000000.00		35813804956.03		40464662.22		41268000.00	7366400000.00		1428312893.04		1160000000.00	951040000.00	4063473600.00	112437130952.21	4980882594.18	322628442762.43	176341000000.00	88800000000.00	88968208994.15	118595493596.05	68552500000.00	528078476923.87	1443797273.07	690202026949.37	8375703380.28	79117400000.00	6046065977.63		572664600000.00	104315191092.59	1649900000.00	2650000000.00	13597168424.67	4548378000.00	924891773.24	582900000.00	21000000000.00	32396159069.52	15069515067.76	4874510250.00	2140354408.75	1374000000.00	234139075641.76	144842434.79	2100000000.00	4819625660.78		3082906039.94	397658000000.00	2339500000.00	5774600000.00	447168583.79		23793122666.54	5072430371.51	11030700000.00			924249269.49	574260500070.66		40658811333.58	2625750968.91	1500000000.00		142303865007.71	52834330299.09	24705539633.98				9635886292.43	37869765819.82	61931644036.19	218891800000.00	64055594773.71	131260896241.27		69890800000.00	496516000000.00	651801819.72					17400000.00	342298666666.67	2618153298.05	14843300000.00	539035907.72	1886330941.01	409768629832.73	85809821530.80	30522199227.81	454763941.09	91205296865.59	318859486264.85	11200000000.00	46000000.00	168479964.47	49000000.00	5462500000.00	2112598484.85		162548019356.68	227605407911.61		313762338000.00	1078400000.00		225239710907.55	35322655.00		18880809.95	11600000000.00	16755613238.47	157614412376.00	2664718315.64	53901700000.00	359000000000.00	477578479403.96	1623414000000.00	9475211000.00	60000000.00		149565000000.00					9691749991.03	3438000000.00
